rawX;rawY;rawZ;timestampsensorType;
1,2160245;2,4614692;8,600431;42159;0
1,0983448;2,6379888;8,482752;42170;0
0,97085834;2,824315;8,453332;42179;0
0,8629852;2,941995;8,531785;42189;0
0,75511205;3,0400615;8,600431;42199;0
0,6374322;3,108708;8,806372;42210;0
0,5295591;3,1969678;9,071151;42219;0
0,46091253;3,2067745;9,355544;42229;0
0,36284605;3,1969678;9,708583;42239;0
0,26477954;3,1969678;10,022396;42249;0
0,1372931;3,1479347;10,287175;42259;0
0,0784532;3,049868;10,561762;42269;0
0,0196133;2,991028;10,718668;42280;0
0,00980665;2,9321883;10,777508;42289;0
-0,0196133;2,883155;10,669635;42301;0
-0,088259846;2,8341217;10,463696;42310;0
-0,24516624;2,7948952;10,257755;42319;0
-0,35303938;2,7164419;10,022396;42329;0
-0,5001391;2,7262487;9,767424;42340;0
-0,56878567;2,7556686;9,65955;42352;0
-0,7354987;2,7262487;9,639936;42359;0
-0,9022118;2,687022;9,610517;42370;0
-1,0885382;2,657602;9,757616;42379;0
-1,2454445;2,5987623;9,943943;42391;0
-1,3238977;2,5791488;10,169496;42399;0
-1,3140911;2,5301156;10,375436;42410;0
-1,3925443;2,4712758;10,630408;42419;0
-1,4219642;2,4712758;10,963835;42429;0
-1,4121575;2,4810824;11,179581;42439;0
-1,3925443;2,4614692;11,493394;42449;0
-1,343511;2,432049;11,885659;42459;0
-1,3042845;2,4124358;12,287732;42469;0
-1,2356379;2,3634026;12,591739;42482;0
-1,1571847;2,265336;12,807485;42491;0
-1,0296983;2,1476562;12,915358;42499;0
-0,8531785;2,0397832;12,827098;42509;0
-0,6668522;1,9613299;12,670192;42519;0
-0,51975244;1,9711366;12,523091;42529;0
-0,34323275;2,010363;12,317152;42539;0
-0,19613299;2,0692031;12,140633;42550;0
-0,0588399;2,098623;12,071986;42561;0
0,0588399;2,0397832;11,973919;42569;0
0,0588399;2,0397832;11,973919;42579;0
0,22555295;1,99075;11,836626;42589;0
0,5001391;1,8142302;11,454167;42600;0
0,5001391;1,8142302;11,454167;42610;0
0,588399;1,7455837;11,042288;42622;0
0,588399;1,7455837;11,042288;42630;0
0,56878567;1,5788707;10,748088;42640;0
0,588399;1,5004175;10,434276;42649;0
0,6472389;1,3827376;10,130269;42660;0
0,7649187;1,3238977;9,845877;42670;0
0,84337187;1,2454445;9,581097;42679;0
0,93163174;1,1669914;9,228058;42689;0
1,0689248;1,0493115;8,884825;42699;0
1,147378;0,89240515;8,571012;42709;0
1,1571847;0,8139519;8,188553;42719;0
1,1375713;0,70607877;7,923773;42729;0
1,176798;0,60801226;7,63938;42739;0
1,2160245;0,5491724;7,4334407;42750;0
1,2650578;0,55897903;7,3255672;42759;0
1,3631244;0,46091253;7,2176943;42770;0
1,539644;0,32361946;7,149048;42780;0
1,7848103;0,06864655;7,3255672;42789;0
2,128043;-0,12748645;7,453054;42800;0
2,4614692;-0,2745862;7,590347;42809;0
2,8341217;-0,46091253;7,6589932;42819;0
3,216581;-0,588399;7,6982203;42830;0
3,550007;-0,70607877;7,7472534;42839;0
3,89324;-0,78453195;7,6197667;42849;0
4,030533;-0,8531785;7,482474;42860;0
3,9422731;-0,8237586;7,531507;42870;0
3,667687;-0,7256921;7,75706;42879;0
3,3538742;-0,6864655;8,178746;42889;0
3,049868;-0,6668522;8,678885;42901;0
2,7556686;-0,56878567;9,120184;42910;0
2,5595355;-0,42168593;9,45361;42919;0
2,4516625;-0,26477954;9,845877;42929;0
2,3045628;-0,0784532;10,179302;42939;0
2,1770763;0,24516624;10,355823;42952;0
2,1084297;0,5295591;10,522535;42959;0
2,0005565;0,79433864;10,659828;42969;0
1,8338435;1,0591182;10,816734;42979;0
1,6671305;1,3042845;10,875574;42992;0
1,5690639;1,5690639;10,954028;43000;0
1,5200307;1,7946169;11,012868;43011;0
1,6573238;1,9711366;11,052094;43019;0
1,8044236;2,186883;11,032481;43029;0
1,9809432;2,3634026;11,052094;43039;0
2,1476562;2,4810824;11,101128;43054;0
2,2163029;2,6379888;10,983448;43059;0
2,1574628;2,775282;10,914802;43069;0
2,010363;2,853735;10,836348;43079;0
1,8142302;2,9027684;10,7578945;43089;0
1,5788707;2,912575;10,620602;43099;0
1,2748644;2,991028;10,502922;43109;0
1,0198916;3,0890946;10,444082;43119;0
0,88259846;3,079288;10,375436;43129;0
0,7747253;3,079288;10,218529;43139;0
0,6668522;3,0890946;10,179302;43149;0
0,5491724;3,1185145;10,228335;43159;0
0,4511059;3,1283212;10,277369;43169;0
0,5295591;3,1185145;10,316595;43179;0
0,57859236;3,0302548;10,326403;43191;0
0,5982056;2,9616082;10,326403;43200;0
0,65704554;2,9223816;10,208722;43209;0
0,69627213;2,9321883;10,012589;43223;0
0,6668522;2,9518015;9,787037;43229;0
0,61781895;2,941995;9,502644;43247;0
0,55897903;2,9223816;9,247671;43249;0
0,5001391;2,9616082;9,071151;43267;0
0,4118793;2,991028;9,031924;43269;0
0,3138128;2,9714148;9,071151;43279;0
0,28439283;2,9223816;9,129991;43289;0
0,22555295;2,9027684;9,208445;43299;0
0,22555295;2,9027684;9,208445;43309;0
0,14709975;2,8929617;9,277091;43319;0
0,10787315;2,8733485;9,394771;43329;0
0,0588399;2,8341217;9,54187;43340;0
-0,02941995;2,7948952;9,649743;43349;0
-0,1176798;2,7262487;9,80665;43359;0
-0,1569064;2,6968286;10,071429;43369;0
-0,20593965;2,7164419;10,424469;43379;0
-0,14709975;2,6772153;10,855961;43389;0
-0,10787315;2,657602;11,248227;43399;0
-0,098066494;2,5595355;11,56204;43409;0
-0,0588399;2,4810824;11,787593;43419;0
0,098066494;2,4026291;11,846433;43430;0
0,3138128;2,324176;11,7973995;43439;0
0,5491724;2,3045628;11,699333;43449;0
0,6766588;2,294756;11,6110735;43459;0
0,7649187;2,294756;11,552234;43469;0
0,6374322;2,2849493;11,38552;43479;0
0,4707192;2,3437893;11,2384205;43489;0
0,40207264;2,4222424;11,169774;43499;0
0,40207264;2,441856;11,218807;43509;0
0,5491724;2,4614692;11,287454;43520;0
0,6472389;2,4712758;11,29726;43529;0
0,83356524;2,3830159;11,375713;43539;0
1,2552512;2,294756;11,483587;43555;0
1,2552512;2,294756;11,483587;43559;0
1,4611908;2,2555294;11,395327;43569;0
1,5788707;2,1770763;11,29726;43579;0
1,6573238;2,0692031;11,061901;43589;0
1,6867437;1,9809432;10,728475;43909;0
1,6867437;1,8828768;10,404856;43909;0
1,7259704;1,6475172;10,032203;43909;0
1,7946169;1,5886773;9,581097;43909;0
1,7259704;1,4808041;9,296704;43909;0
1,6279038;1,3140911;8,982891;43909;0
1,4023509;1,2552512;8,325846;43909;0
1,4023509;1,2552512;8,325846;43909;0
1,2160245;1,1277647;8,571012;43909;0
1,0787314;1,2846711;8,355266;43909;0
1,0395049;1,3925443;8,051259;43909;0
1,0296983;1,3042845;7,953193;43909;0
1,0689248;1,4415776;7,8257065;43909;0
1,0591182;1,6377105;7,7178335;43909;0
1,0296983;1,6769371;7,75706;43909;0
1,0787314;1,3925443;7,8453197;43909;0
1,2356379;1,1964113;7,9041595;43909;0
1,4611908;1,0296983;8,041452;43909;0
1,5886773;0,71588546;8,335652;43909;0
1,6671305;0,38245934;8,688692;43909;0
1,6671305;0,2353596;8,727919;43910;0
1,5690639;0,2157463;8,806372;43910;0
1,4219642;0,28439283;8,757339;43910;0
1,3238977;0,32361946;8,727919;43910;0
1,2748644;0,39226598;8,639658;43910;0
1,2454445;0,51975244;8,757339;43910;0
1,2552512;0,5393657;9,031924;43910;0
1,3827376;0,5295591;9,218251;43910;0
1,5984839;0,56878567;9,443804;43910;0
1,8436501;0,60801226;9,7183895;43910;0
2,010363;0,6864655;9,738003;43910;0
2,1378496;0,78453195;9,679163;43910;0
2,2359161;1,0100849;9,767424;43919;0
2,3045628;1,2650578;9,83607;43929;0
2,4026291;1,5004175;9,98317;43939;0
2,490889;1,6377105;10,130269;43949;0
2,5105023;1,8240368;10,267562;43959;0
2,5693421;1,9417167;10,277369;43969;0
2,6183755;2,1182363;10,267562;43979;0
2,7164419;2,2457228;10,208722;43989;0
2,745862;2,3732092;10,042009;44000;0
2,745862;2,3732092;9,885103;44009;0
2,7850885;2,4516625;9,95375;44019;0
2,8733485;2,5301156;9,86549;44029;0
2,8929617;2,5987623;9,757616;44039;0
2,7850885;2,608569;9,738003;44049;0
2,657602;2,657602;9,708583;44059;0
2,3437893;2,8635418;9,757616;44073;0
2,3437893;2,8635418;9,757616;44079;0
2,1574628;3,0204482;9,80665;44089;0
1,99075;3,2067745;9,816457;44100;0
1,8632635;3,412714;9,95375;44109;0
1,7553903;3,5205872;10,100849;44119;0
1,7161638;3,6284604;10,355823;44129;0
1,706357;3,6088471;10,561762;44139;0
1,735777;3,5794272;10,7578945;44149;0
1,7161638;3,5892339;10,885382;44159;0
1,6965504;3,5696206;11,052094;44169;0
1,5886773;3,5205872;11,061901;44179;0
1,4709975;3,4421341;10,993255;44189;0
1,4121575;3,3636808;10,797121;44200;0
1,2944778;3,3244543;10,551955;44209;0
1,176798;3,2852278;10,189109;44220;0
1,0689248;3,246001;9,845877;44232;0
0,97085834;3,1969678;9,51245;44239;0
0,8629852;3,2361944;9,120184;44249;0
0,8139519;3,2558076;8,659272;44266;0
0,7354987;3,3244543;8,355266;44270;0
0,60801226;3,383294;8,061066;44281;0
0,5001391;3,471554;7,943386;44289;0
0,3334261;3,4813607;8,080679;44299;0
0,18632634;3,5303938;8,335652;44309;0
0,0784532;3,550007;8,698499;44319;0
-0,0392266;3,471554;9,149604;44337;0
-0,18632634;3,383294;9,473224;44339;0
-0,26477954;3,2852278;9,80665;44354;0
-0,39226598;3,2656143;10,061623;44359;0
-0,46091253;3,246001;10,228335;44369;0
-0,5001391;3,1969678;10,277369;44379;0
-0,49033248;3,1871612;10,228335;44389;0
-0,5099458;3,246001;10,159689;44403;0
-0,51975244;3,3440676;10,149882;44409;0
-0,46091253;3,4225209;10,061623;44421;0
-0,36284605;3,4323275;9,992976;44429;0
-0,22555295;3,3931007;9,98317;44439;0
-0,1372931;3,3931007;10,061623;44451;0
-0,088259846;3,412714;10,296982;44459;0
-0,06864655;3,4617474;10,5715685;44469;0
-0,06864655;3,4617474;10,806928;44479;0
-0,049033247;3,3636808;11,022675;44490;0
-0,049033247;3,3146477;11,130548;44500;0
0,10787315;3,1871612;11,199194;44512;0
0,22555295;3,0596747;11,120741;44519;0
0,3334261;2,9616082;10,983448;44530;0
0,5099458;2,853735;10,797121;44539;0
0,5982056;2,7556686;10,620602;44549;0
0,6668522;2,6477954;10,512729;44559;0
0,8041453;2,5301156;10,316595;44570;0
0,8139519;2,4026291;10,228335;44579;0
0,8139519;2,294756;10,100849;44589;0
0,79433864;2,128043;9,95375;44600;0
0,6864655;1,9122967;9,89491;44609;0
0,61781895;1,7455837;9,826263;44620;0
0,5393657;1,539644;9,639936;44630;0
0,46091253;1,3533176;9,4241905;44641;0
0,36284605;1,2356379;9,286898;44649;0
0,2549729;1,2160245;9,080957;44659;0
0,14709975;1,2160245;8,776952;44670;0
0,12748645;1,176798;8,453332;44679;0
0,12748645;1,1179581;8,247393;44690;0
0,16671304;1,0689248;8,129713;44699;0
0,35303938;1,0100849;8,002226;44709;0
0,5982056;0,93163174;7,913966;44719;0
0,8629852;0,8531785;7,8747396;44732;0
1,176798;0,7354987;7,806093;44739;0
1,1081514;0,7354987;7,806093;44749;0
1,3042845;0,65704554;7,864933;44759;0
1,5200307;0,6374322;7,943386;44769;0
1,6475172;0,51975244;8,531785;44780;0
1,6573238;0,42168593;8,973084;44791;0
1,6573238;0,42168593;8,973084;44800;0
1,5494506;0,37265268;9,4241905;44809;0
1,3925443;0,28439283;9,855683;44819;0
1,2748644;0,26477954;10,1989155;44829;0
1,2748644;0,2941995;10,326403;44839;0
1,2650578;0,2549729;10,306788;44850;0
1,2454445;0,38245934;10,287175;44859;0
1,2650578;0,588399;10,336209;44869;0
1,3238977;0,8041453;10,375436;44881;0
1,3631244;0,9610517;10,561762;44893;0
1,4709975;1,0689248;10,826541;44900;0
1,4709975;1,1571847;11,052094;44910;0
1,4808041;1,2258313;11,287454;44919;0
1,5102241;1,2944778;11,463974;44929;0
1,5886773;1,3533176;11,4247465;44943;0
1,6475172;1,4611908;11,434553;44949;0
1,6279038;1,5984839;11,316874;44959;0
1,5984839;1,7651969;11,159967;44970;0
1,5200307;1,9417167;10,934415;44979;0
1,5102241;2,0692031;10,610795;44991;0
1,5200307;2,186883;10,434276;44999;0
1,5592573;2,2849493;10,130269;45009;0
1,5200307;2,3830159;9,875297;45026;0
1,4513842;2,4810824;9,60071;45033;0
1,3827376;2,5791488;9,316318;45039;0
1,2944778;2,6477954;9,022118;45050;0
1,2356379;2,6674087;8,747532;45060;0
1,176798;2,7066352;8,521978;45069;0
1,147378;2,7654753;8,227779;45079;0
1,1081514;2,7948952;7,953193;45090;0
1,1179581;2,8733485;7,8747396;45099;0
1,1081514;2,883155;7,708027;45112;0
1,2258313;2,8439283;7,6001534;45119;0
1,2356379;2,775282;7,531507;45129;0
1,2454445;2,7262487;7,58054;45139;0
1,2258313;2,7066352;7,5118937;45149;0
1,147378;2,6968286;7,5511203;45159;0
1,0787314;2,6968286;7,6884136;45169;0
1,0198916;2,6379888;7,7962866;45179;0
0,951245;2,5791488;7,6884136;45189;0
0,92182505;2,5595355;7,6982203;45199;0
0,89240515;2,5497289;7,7668667;45209;0
0,8727918;2,5301156;7,9041595;45219;0
0,83356524;2,5693421;8,031646;45229;0
0,75511205;2,5497289;8,178746;45239;0
0,7354987;2,4712758;8,472945;45249;0
0,8531785;2,4810824;8,727919;45259;0
0,7747253;2,490889;8,884825;45269;0
0,6766588;2,4712758;9,247671;45279;0
0,6472389;2,5105023;9,620323;45289;0
0,57859236;2,5105023;9,787037;45300;0
0,40207264;2,4124358;9,914523;45310;0
0,38245934;2,3634026;10,257755;45320;0
0,35303938;2,3045628;10,453889;45329;0
0,34323275;2,2457228;10,630408;45339;0
0,22555295;2,2359161;10,934415;45349;0
0,20593965;2,324176;11,26784;45359;0
0,28439283;2,3634026;11,405133;45369;0
0,39226598;2,3437893;11,552234;45379;0
0,32361946;2,2849493;11,758173;45389;0
0,24516624;2,2849493;12,081793;45399;0
0,14709975;2,324176;12,425025;45409;0
0,0588399;2,3143694;12,797678;45419;0
0,0196133;2,2457228;13,189944;45429;0
0,0196133;2,1378496;13,425303;45439;0
0,0784532;1,90249;13,386077;45449;0
0,0784532;1,90249;13,386077;45459;0
0,049033247;1,7455837;13,121298;45469;0
0,049033247;1,5984839;12,689805;45479;0
-0,02941995;1,5592573;11,748366;45497;0
-0,02941995;1,5592573;11,748366;45499;0
0,0588399;1,5102241;11,228614;45509;0
0,0784532;1,5004175;10,816734;45520;0
0,0784532;1,539644;10,493115;45529;0
0,0784532;1,5592573;10,149882;45540;0
0,1569064;1,5592573;9,992976;45549;0
0,2745862;1,5788707;9,9047165;45560;0
0,35303938;1,5984839;9,80665;45570;0
0,38245934;1,5984839;9,787037;45579;0
0,39226598;1,5984839;9,728196;45589;0
0,34323275;1,5984839;9,68897;45600;0
0,2549729;1,5788707;9,610517;45609;0
0,14709975;1,6279038;9,375157;45619;0
0,14709975;1,6279038;9,228058;45630;0
-0,088259846;1,6377105;9,139797;45639;0
-0,16671304;1,6573238;9,090764;45649;0
-0,22555295;1,6965504;8,963278;45660;0
-0,26477954;1,6867437;8,884825;45669;0
-0,32361946;1,6475172;8,708305;45679;0
-0,38245934;1,6180972;8,482752;45689;0
-0,4314926;1,6180972;8,355266;45699;0
-0,4707192;1,6573238;8,149326;45709;0
-0,48052585;1,6769371;7,923773;45719;0
-0,4511059;1,6965504;7,678607;45730;0
-0,4511059;1,7750036;7,423634;45739;0
-0,4314926;1,7848103;7,1882744;45749;0
-0,36284605;1,7946169;6,9627213;45759;0
-0,36284605;1,8436501;6,796008;45769;0
-0,40207264;1,8534569;6,639102;45779;0
-0,39226598;1,9515233;6,5998755;45789;0
-0,4314926;2,0005565;6,5116153;45800;0
-0,4707192;2,0201697;6,364516;45809;0
-0,51975244;2,0397832;6,335096;45819;0
-0,60801226;2,0790098;6,5312285;45829;0
-0,6668522;2,098623;6,717555;45840;0
-0,70607877;2,0692031;6,8842683;45849;0
-0,65704554;2,010363;7,109821;45859;0
-0,65704554;2,0397832;7,354987;45870;0
-0,61781895;2,0397832;7,5511203;45880;0
-0,588399;2,0005565;7,7668667;45890;0
-0,57859236;1,9515233;8,051259;45900;0
-0,5099458;1,9515233;8,404299;45909;0
-0,40207264;1,8828768;8,835792;45922;0
-0,30400613;1,8534569;9,433997;45930;0
-0,2549729;1,8730701;10,100849;45940;0
-0,17651969;1,7651969;10,8657675;45954;0
-0,0196133;1,5886773;11,699333;45959;0
0,2353596;1,4219642;12,454445;45969;0
0,56878567;1,176798;13,033037;45979;0
0,9022118;0,97085834;13,337044;45989;0
1,1179581;0,83356524;13,37627;45999;0
1,2650578;0,6668522;13,425303;46009;0
1,372931;0,6668522;13,425303;46019;0
1,4415776;0,6374322;13,621436;46029;0
1,5886773;0,6668522;13,935249;46039;0
1,7553903;0,61781895;14,229449;46050;0
2,010363;0,3334261;14,474615;46059;0
2,2751427;0,049033247;14,6511345;46069;0
2,4614692;-0,2157463;14,798235;46081;0
2,6281822;-0,44129923;14,768814;46089;0
2,6477954;-0,65704554;14,533455;46099;0
2,6379888;-0,83356524;14,111769;46109;0
2,7360554;-0,9414384;13,454723;46120;0
2,8733485;-1,0395049;12,787871;46129;0
3,0106416;-1,0100849;12,081793;46139;0
3,2656143;-0,951245;11,3561;46149;0
3,550007;-0,89240515;10,708861;46159;0
3,8245933;-0,79433864;10,149882;46169;0
3,8245933;-0,79433864;10,149882;46179;0
4,020726;-0,7256921;9,48303;46190;0
4,1580195;-0,6668522;9,48303;46199;0
4,2364726;-0,60801226;9,247671;46210;0
4,1874394;-0,5393657;9,110377;46220;0
4,0501466;-0,46091253;9,012311;46229;0
3,8540134;-0,4118793;8,914245;46240;0
3,6186538;-0,39226598;8,855405;46250;0
3,412714;-0,35303938;8,737725;46259;0
3,216581;-0,3334261;8,659272;46271;0
3,0694814;-0,28439283;8,580818;46283;0
2,9616082;-0,2549729;8,561205;46291;0
2,912575;-0,17651969;8,414105;46300;0
2,8439283;-0,1176798;8,3846855;46309;0
2,775282;-0,0784532;8,355266;46322;0
2,6772153;-0,0196133;8,286619;46331;0
2,5987623;0,088259846;8,3846855;46339;0
2,5399222;0,1372931;8,306232;46349;0
2,5006957;0,18632634;8,325846;46359;0
2,4712758;0,2745862;8,267006;46369;0
2,3339827;0,36284605;8,306232;46380;0
2,2359161;0,42168593;8,3846855;46389;0
2,1476562;0,4707192;8,374879;46399;0
2,0593965;0,49033248;8,306232;46409;0
2,0692031;0,49033248;8,365072;46420;0
2,0593965;0,60801226;8,316039;46429;0
2,0495899;0,61781895;8,178746;46439;0
1,99075;0,69627213;8,090487;46449;0
1,8534569;0,8629852;7,9728065;46459;0
1,7750036;0,9610517;7,8747396;46469;0
1,706357;1,0296983;7,7962866;46480;0
1,6965504;1,1571847;7,737447;46489;0
1,6769371;1,2258313;7,6295733;46500;0
1,6082906;1,2944778;7,6001534;46510;0
1,5004175;1,3925443;7,590347;46519;0
1,4023509;1,4513842;7,5413136;46529;0
1,3337044;1,5788707;7,5217004;46540;0
1,2944778;1,7848103;7,5413136;46549;0
1,2454445;1,9417167;7,5118937;46559;0
1,2356379;2,1182363;7,502087;46569;0
1,2258313;2,3143694;7,531507;46580;0
1,2944778;2,6379888;7,5511203;46589;0
1,3631244;2,9027684;7,58054;46599;0
1,4317709;3,1577413;7,6295733;46609;0
1,5592573;3,412714;7,708027;46619;0
1,6377105;3,5892339;7,78648;46632;0
1,6867437;3,7755601;7,7962866;46639;0
1,6965504;3,9520798;7,8453197;46649;0
1,6279038;4,0991797;7,8845463;46659;0
1,5004175;4,197246;7,9335794;46669;0
1,3337044;4,226666;7,9728065;46679;0
1,1277647;4,2168593;8,051259;46689;0
0,93163174;4,1580195;8,1983595;46702;0
0,74530536;4,0795665;8,394492;46709;0
0,61781895;4,001113;8,649466;46722;0
0,5295591;3,86382;8,845598;46730;0
0,46091253;3,726527;9,012311;46739;0
0,44129923;3,5990405;9,15941;46749;0
0,48052585;3,4813607;9,218251;46762;0
0,49033248;3,4029074;9,100571;46769;0
0,44129923;3,3440676;8,963278;46779;0
0,40207264;3,334261;8,953471;46789;0
0,5982056;3,2558076;9,129991;46799;0
0,8727918;3,108708;9,679163;46809;0
1,1866046;3,0106416;10,728475;46819;0
1,5788707;2,8341217;11,70914;46829;0
1,735777;2,4614692;12,640772;46839;0
1,706357;1,9417167;13,641049;46849;0
1,539644;1,4219642;14,258869;46859;0
1,2846711;0,8041453;14,494228;46870;0
1,0296983;0,2941995;14,494228;46880;0
0,75511205;-0,00980665;14,258869;46889;0
0,75511205;-0,00980665;13,945056;46899;0
0,588399;-0,088259846;13,886216;46909;0
0,4118793;-0,18632634;12,729032;46920;0
0,4707192;-0,16671304;12,248506;46930;0
0,4707192;-0,16671304;12,248506;46939;0
0,5982056;-0,10787315;11,76798;46949;0
0,78453195;-0,1372931;11,26784;46959;0
0,951245;-0,1372931;10,895188;46969;0
1,1081514;-0,1176798;10,640215;46979;0
1,176798;-0,1372931;10,522535;46989;0
1,1669914;-0,0588399;10,395049;46999;0
1,1669914;-0,18632634;10,296982;47010;0
1,1179581;-0,2745862;10,228335;47019;0
0,9904716;-0,2745862;9,992976;47029;0
0,7747253;-0,18632634;9,757616;47039;0
0,5001391;-0,00980665;9,57129;47049;0
0,2549729;0,22555295;9,384964;47059;0
0,049033247;0,49033248;9,247671;47070;0
-0,12748645;0,7649187;9,198637;47079;0
-0,17651969;1,0002782;9,169217;47089;0
-0,22555295;1,1571847;9,080957;47099;0
-0,17651969;1,2944778;9,0515375;47109;0
-0,14709975;1,4513842;9,071151;47120;0
-0,18632634;1,5984839;9,149604;47129;0
-0,2353596;1,7946169;9,198637;47139;0
-0,37265268;1,9809432;9,169217;47149;0
-0,46091253;2,2064962;9,228058;47159;0
-0,6472389;2,3830159;9,257478;47169;0
-0,8139519;2,5399222;9,365351;47179;0
-0,98066497;2,7262487;9,502644;47189;0
-1,0198916;2,8929617;9,639936;47199;0
-0,92182505;3,0204482;9,77723;47209;0
-0,70607877;3,0890946;9,914523;47219;0
-0,5001391;3,1871612;9,963556;47229;0
-0,26477954;3,1969678;9,787037;47239;0
-0,1372931;3,1185145;9,590903;47250;0
-0,06864655;3,0694814;9,296704;47259;0
-0,06864655;3,0106416;8,963278;47269;0
-0,19613299;2,991028;8,737725;47279;0
-0,36284605;3,049868;8,512172;47289;0
-0,5001391;3,108708;8,306232;47299;0
-0,56878567;3,1969678;8,247393;47309;0
-0,46091253;3,3244543;8,13952;47319;0
-0,3138128;3,4323275;7,9335794;47329;0
-0,1372931;3,5107806;7,7962866;47342;0
0,0588399;3,5990405;7,72764;47350;0
0,19613299;3,6284604;7,6491866;47360;0
0,24516624;3,638267;7,5413136;47370;0
0,30400613;3,6088471;7,63938;47379;0
0,34323275;3,5990405;7,7472534;47390;0
0,35303938;3,5205872;7,8845463;47399;0
0,28439283;3,4911673;8,080679;47409;0
0,30400613;3,5107806;8,296426;47419;0
0,2745862;3,4911673;8,571012;47429;0
0,2941995;3,4911673;8,904438;47439;0
0,35303938;3,500974;9,169217;47449;0
0,4511059;3,500974;9,45361;47459;0
0,5001391;3,4225209;9,738003;47469;0
0,5982056;3,412714;9,992976;47482;0
0,70607877;3,4029074;10,355823;47489;0
0,9022118;3,275421;10,5715685;47499;0
1,0395049;3,049868;10,826541;47509;0
1,2160245;2,7164419;11,159967;47519;0
1,2846711;2,353596;11,41494;47529;0
1,3140911;2,010363;11,405133;47539;0
1,2650578;1,7259704;11,365907;47550;0
1,2650578;1,5592573;11,3561;47560;0
1,2454445;1,4611908;11,140354;47570;0
1,0885382;1,3337044;11,140354;47579;0
0,9120184;1,2846711;11,4247465;47589;0
0,7747253;1,2552512;11,9052725;47601;0
0,7354987;0,98066497;12,346572;47612;0
0,7354987;0,98066497;12,346572;47619;0
0,6374322;0,00980665;13,3174305;47631;0
0,6374322;0,00980665;13,3174305;47639;0
0,8041453;-0,5099458;13,807763;47652;0
1,0983448;-0,8727918;14,033316;47660;0
1,4808041;-1,147378;14,150995;47669;0
1,8338435;-1,3140911;14,082349;47679;0
2,0593965;-1,3925443;13,69989;47690;0
2,265336;-1,3925443;13,307624;47699;0
2,4222424;-1,3238977;12,846711;47712;0
2,5399222;-1,176798;12,317152;47719;0
2,657602;-1,0591182;11,856239;47730;0
2,687022;-0,92182505;11,395327;47740;0
2,6477954;-0,79433864;10,914802;47749;0
2,5693421;-0,6472389;10,434276;47760;0
2,4222424;-0,49033248;10,110656;47770;0
2,2849493;-0,2941995;9,708583;47780;0
2,0790098;-0,0784532;9,384964;47790;0
1,8534569;0,19613299;9,061344;47800;0
1,6082906;0,37265268;8,718112;47809;0
1,4513842;0,5982056;8,502365;47820;0
1,3337044;0,88259846;8,365072;47829;0
1,2846711;1,1081514;8,1983595;47839;0
1,2650578;1,3337044;8,041452;47849;0
1,176798;1,5200307;8,0120325;47860;0
1,1179581;1,7161638;8,090487;47871;0
1,0591182;1,8828768;8,227779;47880;0
0,951245;1,9809432;8,286619;47889;0
0,8727918;2,0888164;8,355266;47899;0
0,8629852;2,2849493;8,306232;47917;0
0,8629852;2,2849493;8,306232;47919;0
0,88259846;2,324176;8,16894;47929;0
0,9904716;2,3634026;8,031646;47939;0
1,176798;2,3732092;7,8453197;47956;0
1,176798;2,3732092;7,8453197;47959;0
1,3533176;2,353596;7,835513;47969;0
1,5592573;2,294756;7,923773;47979;0
1,8142302;2,2064962;7,9728065;47989;0
2,0593965;2,128043;8,090487;47999;0
2,2163029;2,0299766;8,217973;48009;0
2,2457228;1,9221034;8,3846855;48022;0
2,0888164;1,8240368;8,502365;48029;0
1,8632635;1,7455837;8,678885;48042;0
1,5298374;1,6671305;8,816178;48049;0
1,1571847;1,6377105;8,973084;48059;0
0,83356524;1,6475172;9,198637;48072;0
0,5491724;1,706357;9,335931;48079;0
0,38245934;1,8044236;9,45361;48089;0
0,2745862;1,9221034;9,581097;48099;0
0,14709975;2,010363;9,826263;48110;0
0,00980665;2,0790098;9,963556;48125;0
-0,06864655;2,1574628;10,081236;48130;0
-0,2549729;2,2163029;10,130269;48140;0
-0,4707192;2,294756;10,179302;48150;0
-0,65704554;2,4026291;10,140076;48160;0
-0,79433864;2,520309;9,943943;48169;0
-0,951245;2,6183755;9,728196;48179;0
-1,1081514;2,8733485;9,561483;48189;0
-1,2062179;3,0989013;9,51245;48199;0
-1,2356379;3,3146477;9,65955;48209;0
-1,147378;3,500974;10,316595;48219;0
-0,93163174;3,697107;11,159967;48229;0
-0,6864655;3,7363336;11,944499;48239;0
-0,42168593;3,550007;12,611352;48249;0
-0,18632634;3,3440676;13,08207;48259;0
-0,18632634;3,2263877;13,288011;48269;0
0,22555295;3,0989013;13,238977;48279;0
0,5001391;3,1185145;13,160524;48290;0
0,6864655;3,2558076;12,885938;48315;0
0,8531785;3,4813607;12,581932;48315;0
0,9610517;3,5892339;12,317152;48319;0
1,0395049;3,638267;12,140633;48330;0
1,0395049;3,638267;12,140633;48339;0
1,0885382;3,6873002;12,140633;48349;0
1,176798;3,5402005;12,425025;48359;0
1,4023509;2,941995;12,984004;48371;0
1,4023509;2,941995;12,984004;48379;0
1,6180972;2,608569;13,337044;48393;0
1,7455837;2,3045628;13,621436;48402;0
1,9417167;1,9515233;13,650856;48409;0
2,0299766;1,6279038;13,484143;48419;0
1,9613299;1,3925443;13,219364;48430;0
1,735777;1,2160245;12,787871;48439;0
